Date,TX01,PP01,TX02,TX04,stno
2016-05-31,28.927002164502166,0.0,32.65714285714286,26.042857142857144,C1C510
2016-06-01,29.63820581592321,0.0,34.8,25.7,C1C510
2016-06-02,26.09638605442177,117.5,28.32857142857143,24.25714285714286,C1C510
2016-06-03,28.08157820440429,18.0,31.842857142857145,24.885714285714283,C1C510
2016-06-04,29.054166666666667,0.0,32.72857142857143,26.099999999999998,C1C510
2016-06-05,26.71726190476191,0.0,30.942857142857143,23.857142857142858,C1C510
2016-06-06,25.23325569358178,10.0,27.27142857142857,23.5,C1C510
2016-06-07,26.36785714285714,16.0,30.628571428571426,23.300000000000004,C1C510
2016-06-08,27.051889233954448,0.0,31.114285714285717,23.614285714285717,C1C510
2016-06-09,26.630357142857143,0.5,30.414285714285715,24.285714285714285,C1C510
2016-06-10,25.941666666666663,32.5,29.97142857142857,23.82857142857143,C1C510
2016-06-11,25.424637681159417,9.0,27.900000000000002,23.785714285714285,C1C510
2016-06-12,26.788457556935814,6.0,30.928571428571427,24.099999999999998,C1C510
2016-06-13,27.107142857142858,51.0,30.885714285714283,23.400000000000002,C1C510
2016-06-14,24.210860154338413,150.0,27.157142857142855,23.071428571428573,C1C510
2016-06-15,28.18048654244306,0.0,31.75714285714286,23.771428571428572,C1C510
2016-06-16,29.04839544513458,0.0,32.214285714285715,25.442857142857143,C1C510
2016-06-17,27.717640692640696,0.0,32.371428571428574,24.071428571428573,C1C510
2016-06-18,27.3508281573499,0.0,32.05714285714286,24.014285714285712,C1C510
2016-06-19,27.864880952380954,0.0,32.300000000000004,23.97142857142857,C1C510
2016-06-20,27.82202380952381,0.0,32.25714285714285,24.642857142857142,C1C510
2016-06-21,28.263095238095236,0.0,33.07142857142857,24.52857142857143,C1C510
2016-06-22,29.093659420289857,0.0,33.15714285714286,25.285714285714285,C1C510
2016-06-23,28.783333333333335,0.0,33.17142857142857,25.942857142857143,C1C510
2016-06-24,28.4355119518163,0.0,32.91428571428572,25.41428571428571,C1C510
2016-06-25,28.76992753623188,0.0,32.528571428571425,25.442857142857143,C1C510
2016-06-26,28.59794372294372,0.0,32.542857142857144,26.32857142857143,C1C510
2016-06-27,29.174353002070394,0.0,33.800000000000004,25.571428571428573,C1C510
2016-06-28,27.49738612836439,7.5,33.18571428571429,24.142857142857142,C1C510
2016-06-29,27.73333333333333,1.5,32.58571428571428,23.385714285714283,C1C510
2016-06-30,27.58382034632035,1.0,32.357142857142854,23.728571428571428,C1C510
2016-07-01,28.36041784302654,0.0,32.74285714285714,24.75714285714286,C1C510
2016-07-02,27.193219461697716,0.5,32.214285714285715,24.485714285714284,C1C510
2016-07-03,27.31273291925466,0.0,33.114285714285714,23.657142857142855,C1C510
2016-07-04,27.63286749482402,0.0,32.6,24.014285714285712,C1C510
2016-07-05,28.996350931677018,0.0,33.6,25.114285714285717,C1C510
2016-07-06,29.942091836734694,0.0,34.6,26.157142857142855,C1C510
2016-07-07,28.185497835497838,0.0,31.757142857142856,25.72857142857143,C1C510
2016-07-08,27.32441389599318,3.5,28.857142857142858,25.885714285714283,C1C510
2016-07-09,27.617009916094588,18.5,32.00000000000001,25.24285714285714,C1C510
2016-07-10,26.8928547901374,0.0,31.8,24.671428571428574,C1C510
2016-07-11,26.842748917748914,0.0,30.928571428571427,24.82857142857143,C1C510
2016-07-12,28.07881611142481,0.0,33.18571428571428,24.58571428571429,C1C510
2016-07-13,28.757792207792203,0.0,32.942857142857136,24.885714285714283,C1C510
2016-07-14,29.055583142347846,0.0,32.785714285714285,25.557142857142853,C1C510
2016-07-15,29.25018115942029,0.0,32.82857142857143,25.97142857142857,C1C510
2016-07-16,29.5557745825603,0.0,33.714285714285715,25.728571428571428,C1C510
2016-07-17,28.76565734989648,0.0,33.8,26.114285714285717,C1C510
